ENCODED_MCT,snapshot_date,sales_grade,visits_grade,unit_price_grade,revisit_ratio,new_customer_ratio,resident_ratio,worker_ratio,floating_ratio,delivery_ratio,industry_sales_change,trade_sales_change
035ADB2AA8,2024-05-01,0.917,0.917,0.917,20.0,6.84,30.545062061521858,13.869400971397733,55.58553696708041,0.0,21.8,27.8
035ADB2AA8,2024-06-01,0.917,0.917,0.917,30.77,6.84,30.545062061521858,13.869400971397733,55.58553696708041,0.0,21.8,27.8
035ADB2AA8,2024-07-01,0.917,0.917,0.917,16.67,6.84,30.545062061521858,13.869400971397733,55.58553696708041,0.0,21.8,27.8
035ADB2AA8,2024-08-01,0.917,0.917,0.917,33.04,6.82,30.545062061521858,13.869400971397733,55.58553696708041,0.0,21.8,27.8
035ADB2AA8,2024-09-01,0.917,0.917,0.917,33.04,6.82,30.545062061521858,13.869400971397733,55.58553696708041,0.0,21.8,27.8
035ADB2AA8,2024-10-01,0.917,0.917,0.917,33.04,6.82,30.545062061521858,13.869400971397733,55.58553696708041,0.0,21.8,27.8
035ADB2AA8,2024-11-01,0.917,0.917,0.917,33.04,6.82,30.545062061521858,13.869400971397733,55.58553696708041,0.0,21.8,27.8
035ADB2AA8,2024-12-01,0.917,0.917,0.917,33.04,6.82,30.545062061521858,13.869400971397733,55.58553696708041,0.0,21.8,27.8
036B3FD49B,2023-01-01,0.417,0.083,0.75,38.15,6.77,16.0,34.7,49.3,9.8,19.1,25.8
036B3FD49B,2023-02-01,0.417,0.083,0.75,39.27,7.26,14.8,35.2,50.0,11.8,16.8,24.5
036B3FD49B,2023-03-01,0.417,0.083,0.75,40.32,7.54,20.1,33.7,46.2,6.7,14.7,22.7
036B3FD49B,2023-04-01,0.417,0.083,0.75,39.29,8.65,15.3,34.2,50.5,6.2,12.7,21.3
036B3FD49B,2023-05-01,0.417,0.083,0.75,39.77,5.61,24.2,33.5,42.3,9.4,11.3,20.1
036B3FD49B,2023-06-01,0.417,0.083,0.75,39.85,5.73,27.4,28.3,44.3,11.3,10.3,19.4
036B3FD49B,2023-07-01,0.583,0.083,0.75,40.02,5.14,26.573426573426577,29.17082917082917,44.255744255744254,10.5,10.1,19.2
036B3FD49B,2023-08-01,0.417,0.083,0.75,41.31,4.46,22.8,31.0,46.2,6.2,10.8,20.0
036B3FD49B,2023-09-01,0.417,0.083,0.75,41.75,4.72,21.2,33.0,45.8,9.3,11.9,20.8
036B3FD49B,2023-10-01,0.583,0.25,0.75,41.88,3.16,14.8,39.1,46.1,1.9,13.4,22.1
036B3FD49B,2023-11-01,0.583,0.25,0.75,43.13,3.06,16.4,36.1,47.5,1.6,14.7,23.3
036B3FD49B,2023-12-01,0.583,0.25,0.75,42.93,2.65,17.6,39.5,42.9,0.0,16.1,24.5
036B3FD49B,2024-01-01,0.583,0.25,0.75,42.97,3.2,19.8,40.5,39.7,1.3,17.1,25.0
036B3FD49B,2024-02-01,0.583,0.25,0.75,42.93,2.47,11.988011988011989,42.35764235764236,45.65434565434565,2.3,18.9,26.1
036B3FD49B,2024-03-01,0.583,0.25,0.75,43.2,4.04,16.5,42.7,40.8,4.5,21.3,28.0
036B3FD49B,2024-04-01,0.583,0.25,0.75,43.09,5.51,21.5,36.4,42.1,8.8,24.0,29.6
036B3FD49B,2024-05-01,0.583,0.417,0.75,43.84,3.76,18.781218781218783,44.75524475524475,36.463536463536464,2.9,26.2,30.9
036B3FD49B,2024-06-01,0.583,0.417,0.75,44.32,2.76,6.806806806806807,43.84384384384384,49.34934934934935,0.0,28.6,32.3
036B3FD49B,2024-07-01,0.75,0.583,0.75,44.56,1.41,49.95004995004995,31.26873126873127,18.781218781218783,0.0,46.0,34.1
036B3FD49B,2024-08-01,0.75,0.583,0.75,43.79,2.28,30.76923076923077,38.46153846153847,30.76923076923077,0.0,48.8,36.0
036B3FD49B,2024-09-01,0.75,0.583,0.75,42.81,4.47,20.57942057942058,32.36763236763237,47.05294705294706,0.0,51.9,38.3
036B3FD49B,2024-10-01,0.583,0.583,0.583,40.94,5.54,15.8,15.8,68.4,0.0,53.0,39.1
036B3FD49B,2024-11-01,0.75,0.583,0.75,38.41,3.01,33.3,30.3,36.4,0.0,54.5,39.9
036B3FD49B,2024-12-01,0.917,0.75,0.583,38.04,0.2,60.82725060827251,7.846715328467154,31.326034063260337,0.0,52.5,41.6
03BE2D577F,2023-07-01,0.917,0.917,0.917,33.04,6.82,30.545062061521858,13.869400971397733,55.58553696708041,0.0,90.511,72.8
03BE2D577F,2023-08-01,0.417,0.083,0.75,33.44,6.84,10.38961038961039,39.26073926073926,50.349650349650354,15.3,59.0,48.5
03BE2D577F,2023-09-01,0.417,0.083,0.75,36.18,37.4,11.3,36.8,51.9,10.0,44.0,40.4
03BE2D577F,2023-10-01,0.417,0.083,0.75,35.37,20.9,8.891108891108892,41.35864135864136,49.75024975024975,9.6,36.5,36.4
03BE2D577F,2023-11-01,0.417,0.083,0.75,37.08,12.64,6.2,44.1,49.7,6.7,29.9,32.8
03BE2D577F,2023-12-01,0.417,0.083,0.75,37.17,10.89,10.98901098901099,43.35664335664336,45.65434565434565,8.1,25.9,30.6
03BE2D577F,2024-01-01,0.417,0.083,0.75,37.96,5.22,9.3,46.5,44.2,3.8,22.7,28.7
03BE2D577F,2024-02-01,0.583,0.25,0.75,37.77,4.96,11.9,41.5,46.6,0.0,20.8,27.3
03BE2D577F,2024-03-01,0.417,0.083,0.75,38.54,5.84,10.0,47.3,42.7,2.6,18.3,25.8
03BE2D577F,2024-04-01,0.417,0.083,0.75,38.01,8.19,8.291708291708291,45.55444555444555,46.15384615384615,0.6,16.3,24.3
03BE2D577F,2024-05-01,0.417,0.083,0.75,36.53,13.64,9.80980980980981,35.83583583583584,54.35435435435436,1.0,13.8,22.4
03BE2D577F,2024-06-01,0.25,0.083,0.75,36.28,12.58,10.08991008991009,36.463536463536464,53.446553446553445,0.4,11.0,20.3
03BE2D577F,2024-07-01,0.417,0.083,0.75,37.07,8.24,10.21021021021021,40.94094094094095,48.84884884884885,1.2,9.0,18.8
03BE2D577F,2024-08-01,0.25,0.083,0.75,36.17,8.84,10.7,41.0,48.3,0.7,9.0,18.9
03BE2D577F,2024-09-01,0.417,0.083,0.75,36.61,7.74,9.00900900900901,34.83483483483483,56.15615615615616,0.8,9.4,19.2
03BE2D577F,2024-10-01,0.417,0.083,0.75,36.36,8.54,9.1,36.1,54.8,0.0,9.5,19.1
03BE2D577F,2024-11-01,0.417,0.083,0.75,36.11,7.37,7.6,40.4,52.0,0.0,9.5,19.2
03BE2D577F,2024-12-01,0.417,0.083,0.75,37.64,5.05,7.8,37.8,54.4,0.0,7.8,19.5
0487117D58,2023-01-01,0.583,0.417,0.583,43.29,3.46,34.23423423423424,16.416416416416414,49.34934934934934,0.0,17.9,48.1
0487117D58,2023-02-01,0.583,0.417,0.75,43.41,1.94,20.8,27.1,52.1,0.0,18.1,48.4
0487117D58,2023-03-01,0.417,0.083,0.75,42.72,11.3,19.8,9.2,71.0,0.0,17.6,48.8
0487117D58,2023-04-01,0.417,0.25,0.75,43.2,9.28,21.6,11.6,66.8,0.0,16.8,47.4
0487117D58,2023-05-01,0.417,0.083,0.75,44.91,9.72,21.02102102102102,8.708708708708707,70.27027027027027,0.0,15.9,47.0
0487117D58,2023-06-01,0.417,0.25,0.75,45.39,7.58,21.5,12.0,66.5,0.0,15.5,46.8
0487117D58,2023-07-01,0.583,0.417,0.75,45.86,1.95,30.96903096903097,26.77322677322677,42.25774225774226,0.0,15.6,47.2
0487117D58,2023-08-01,0.583,0.417,0.75,45.85,2.7,30.3,18.4,51.3,0.0,15.5,46.8
0487117D58,2023-09-01,0.417,0.083,0.75,44.88,10.14,17.0,11.4,71.6,0.0,15.7,46.4
0487117D58,2023-10-01,0.25,0.083,0.75,44.81,8.74,17.682317682317684,12.087912087912088,70.22977022977022,0.0,15.4,45.7
0487117D58,2023-11-01,0.417,0.083,0.75,45.56,7.02,18.31831831831832,14.214214214214213,67.46746746746747,0.0,15.6,45.9
0487117D58,2023-12-01,0.417,0.25,0.583,45.22,3.86,17.1,13.0,69.9,0.0,15.3,45.5
0487117D58,2024-01-01,0.583,0.417,0.75,45.58,1.87,17.3,25.0,57.7,0.0,15.7,46.1
0487117D58,2024-02-01,0.583,0.417,0.583,46.45,2.07,37.73773773773774,24.524524524524523,37.73773773773774,0.0,15.5,44.9
0487117D58,2024-03-01,0.583,0.25,0.75,47.09,6.61,18.1,9.7,72.2,0.0,15.8,44.1
0487117D58,2024-04-01,0.583,0.417,0.75,47.38,4.92,20.67932067932068,14.685314685314683,64.63536463536464,0.0,17.2,44.9
0487117D58,2024-05-01,0.417,0.083,0.75,46.54,9.51,19.3,12.7,68.0,0.0,17.5,44.8
0487117D58,2024-06-01,0.417,0.25,0.75,47.74,5.06,18.5,14.4,67.1,0.0,17.8,45.5
0487117D58,2024-07-01,0.583,0.417,0.583,47.37,3.33,37.66233766233767,27.27272727272728,35.06493506493507,0.0,17.2,44.1
0487117D58,2024-08-01,0.583,0.417,0.75,45.93,3.21,22.577422577422578,32.26773226773227,45.15484515484516,0.0,17.2,42.9
0487117D58,2024-09-01,0.417,0.25,0.583,44.65,7.75,13.413413413413414,6.006006006006006,80.58058058058057,0.0,17.6,43.0
0487117D58,2024-10-01,0.417,0.25,0.75,45.08,6.98,20.8,11.8,67.4,0.0,19.6,45.1
0487117D58,2024-11-01,0.417,0.25,0.583,46.72,5.56,19.0,9.2,71.8,0.0,19.8,45.4
0487117D58,2024-12-01,0.583,0.417,0.75,47.2,5.46,22.7,9.1,68.2,0.0,17.8,46.5
055A2785B9,2023-01-01,0.583,0.25,0.75,33.71,5.68,42.0,8.0,50.0,0.0,30.8,33.2
055A2785B9,2023-02-01,0.583,0.25,0.75,33.75,4.42,50.6,4.8,44.6,0.0,30.9,32.5
055A2785B9,2023-03-01,0.583,0.25,0.75,32.63,7.2,46.0,8.0,46.0,0.0,30.4,32.0
055A2785B9,2023-04-01,0.583,0.25,0.75,32.91,5.44,53.95395395395395,6.706706706706707,39.33933933933933,0.0,30.4,32.5
055A2785B9,2023-05-01,0.583,0.25,0.75,34.45,8.61,51.2,9.4,39.4,0.0,30.6,32.2
055A2785B9,2023-06-01,0.583,0.25,0.75,35.15,6.1,49.1,7.3,43.6,0.0,30.9,32.3
055A2785B9,2023-07-01,0.583,0.25,0.75,34.33,7.38,52.2,7.1,40.7,0.0,30.5,31.9
055A2785B9,2023-08-01,0.583,0.25,0.75,34.0,11.08,42.7,4.2,53.1,0.0,30.2,32.3
055A2785B9,2023-09-01,0.583,0.25,0.75,32.33,6.99,45.3,6.6,48.1,0.0,30.7,33.5
055A2785B9,2023-10-01,0.583,0.25,0.75,32.6,7.72,47.9,2.5,49.6,0.0,30.2,32.5
055A2785B9,2023-11-01,0.583,0.25,0.75,31.93,5.71,48.5,5.0,46.5,0.0,30.9,32.2
055A2785B9,2023-12-01,0.583,0.25,0.75,32.43,6.41,45.5,4.0,50.5,0.0,30.8,32.1
055A2785B9,2024-01-01,0.583,0.25,0.75,32.51,4.45,46.5,7.0,46.5,0.0,31.0,32.8
055A2785B9,2024-02-01,0.583,0.25,0.75,32.92,4.6,47.4,9.0,43.6,0.0,31.1,32.8
055A2785B9,2024-03-01,0.583,0.25,0.75,33.38,4.86,53.8,5.5,40.7,0.0,30.9,34.0
055A2785B9,2024-04-01,0.583,0.25,0.75,32.7,6.94,45.7,3.8,50.5,0.0,30.3,33.0
055A2785B9,2024-05-01,0.583,0.25,0.75,32.68,5.86,50.0,6.7,43.3,0.0,30.3,33.3
055A2785B9,2024-06-01,0.583,0.25,0.75,32.26,8.39,41.0,6.0,53.0,0.0,29.9,33.4
055A2785B9,2024-07-01,0.583,0.25,0.75,30.98,5.23,49.25074925074925,8.491508491508492,42.25774225774226,0.0,30.4,33.3
055A2785B9,2024-08-01,0.583,0.25,0.75,31.62,5.96,53.0,4.8,42.2,0.0,30.7,33.8
055A2785B9,2024-09-01,0.583,0.25,0.75,33.05,5.79,52.9,4.6,42.5,0.0,30.5,32.8
055A2785B9,2024-10-01,0.583,0.25,0.75,33.0,8.61,45.54554554554554,7.907907907907907,46.546546546546544,0.0,30.6,32.5
055A2785B9,2024-11-01,0.583,0.25,0.75,32.21,4.41,56.35635635635635,7.007007007007007,36.63663663663664,0.0,30.8,32.5
055A2785B9,2024-12-01,0.583,0.25,0.75,33.59,3.53,51.9,7.4,40.7,0.0,22.1,32.8
05EE42C739,2023-01-01,0.417,0.25,0.75,31.98,5.2,15.4,24.3,60.3,0.0,10.0,21.3
05EE42C739,2023-02-01,0.417,0.25,0.75,32.09,4.69,11.2,21.6,67.2,0.0,10.0,21.6
05EE42C739,2023-03-01,0.417,0.25,0.75,32.55,7.35,11.2,24.1,64.7,0.0,10.1,21.6
05EE42C739,2023-04-01,0.417,0.25,0.75,32.29,5.77,8.1,20.0,71.9,0.0,10.5,21.9
05EE42C739,2023-05-01,0.417,0.25,0.75,32.01,6.91,6.493506493506494,19.38061938061938,74.12587412587413,0.0,11.0,22.7
05EE42C739,2023-06-01,0.417,0.25,0.75,31.17,8.6,6.693306693306695,15.784215784215784,77.52247752247752,0.0,11.7,22.9
05EE42C739,2023-07-01,0.417,0.25,0.75,30.17,7.54,10.58941058941059,22.97702297702298,66.43356643356644,0.0,12.5,24.2
05EE42C739,2023-08-01,0.417,0.25,0.75,29.7,9.08,10.1,19.1,70.8,0.0,13.0,24.8
05EE42C739,2023-09-01,0.417,0.25,0.75,29.91,10.06,9.3,17.5,73.2,0.0,12.8,24.4
05EE42C739,2023-10-01,0.417,0.25,0.75,28.88,10.04,11.0,15.8,73.2,0.0,12.5,24.5
05EE42C739,2023-11-01,0.417,0.25,0.583,28.01,8.06,9.50950950950951,19.01901901901902,71.47147147147147,0.0,12.0,24.2
05EE42C739,2023-12-01,0.417,0.25,0.75,27.87,7.81,8.5,17.6,73.9,0.0,11.8,23.6
05EE42C739,2024-01-01,0.417,0.25,0.75,27.71,7.25,10.4,20.2,69.4,0.0,11.4,23.1
05EE42C739,2024-02-01,0.417,0.25,0.583,26.63,6.75,8.6,23.7,67.7,0.0,10.9,22.6
05EE42C739,2024-03-01,0.417,0.25,0.75,26.33,7.22,13.186813186813188,23.176823176823177,63.63636363636365,0.0,10.6,22.4
05EE42C739,2024-04-01,0.25,0.083,0.583,26.46,10.55,8.6,17.2,74.2,0.0,9.6,21.4
05EE42C739,2024-05-01,0.25,0.083,0.583,26.52,10.96,8.1,17.0,74.9,0.0,8.3,19.5
05EE42C739,2024-06-01,0.25,0.083,0.583,26.21,10.5,13.2,15.4,71.4,0.0,7.6,18.4
05EE42C739,2024-07-01,0.25,0.083,0.583,26.86,8.24,11.8,18.9,69.3,0.0,6.8,17.2
05EE42C739,2024-08-01,0.417,0.083,0.75,27.21,6.88,12.7,17.0,70.3,0.0,6.4,16.6
05EE42C739,2024-09-01,0.25,0.083,0.75,26.45,8.0,9.7,16.4,73.9,0.0,6.2,15.9
05EE42C739,2024-10-01,0.25,0.083,0.75,26.85,9.9,9.390609390609391,13.386613386613387,77.22277722277722,0.0,5.6,15.0
05EE42C739,2024-11-01,0.417,0.083,0.75,25.88,8.1,13.6,16.8,69.6,0.0,5.5,15.1
05EE42C739,2024-12-01,0.25,0.083,0.583,26.5,7.44,11.4,16.9,71.7,0.0,4.3,14.5
06A87DAA45,2023-01-01,0.583,0.75,0.083,33.33,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,30.3,45.7
06A87DAA45,2023-02-01,0.583,0.75,0.083,50.0,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,29.6,45.3
06A87DAA45,2023-03-01,0.583,0.75,0.083,50.0,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,28.6,43.9
06A87DAA45,2023-04-01,0.583,0.75,0.083,50.0,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,28.1,43.3
06A87DAA45,2023-05-01,0.583,0.75,0.083,50.0,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,26.5,41.5
06A87DAA45,2023-06-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,27.0,41.7
06A87DAA45,2023-07-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,27.5,41.5
06A87DAA45,2023-08-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,30.3,43.8
06A87DAA45,2023-09-01,0.75,0.75,0.083,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,29.7,43.4
06A87DAA45,2023-10-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,32.9,46.0
06A87DAA45,2023-11-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,52.7,48.8
06A87DAA45,2023-12-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,56.4,52.1
06A87DAA45,2024-01-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,60.6,55.3
06A87DAA45,2024-02-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,62.7,57.1
06A87DAA45,2024-03-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,65.7,60.0
06A87DAA45,2024-04-01,0.583,0.75,0.083,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,64.1,58.2
06A87DAA45,2024-05-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,70.2,63.2
06A87DAA45,2024-06-01,0.25,0.75,0.083,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,52.7,47.7
06A87DAA45,2024-07-01,0.583,0.75,0.083,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,49.0,44.3
06A87DAA45,2024-08-01,0.583,0.75,0.083,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,46.4,41.6
06A87DAA45,2024-09-01,0.917,0.917,0.917,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,47.1,42.4
06A87DAA45,2024-10-01,0.417,0.75,0.083,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,43.6,39.2
06A87DAA45,2024-11-01,0.417,0.75,0.083,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,39.9,35.5
06A87DAA45,2024-12-01,0.417,0.75,0.083,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,0.0,37.6,33.5
085F6E716F,2023-08-01,0.917,0.75,0.917,33.04,6.84,25.33215234720992,11.426040744021256,63.24180690876883,0.0,21.8,27.8
085F6E716F,2023-09-01,0.75,0.583,0.75,25.0,75.0,10.0,5.0,85.0,0.0,21.8,27.8
085F6E716F,2023-10-01,0.75,0.583,0.75,29.17,41.67,27.3,9.1,63.6,0.0,21.8,27.8
085F6E716F,2023-11-01,0.75,0.417,0.75,33.77,37.66,26.3,15.8,57.9,0.0,21.8,27.8
085F6E716F,2023-12-01,0.75,0.417,0.75,34.29,26.67,14.7,5.9,79.4,0.0,21.8,27.8
085F6E716F,2024-01-01,0.75,0.583,0.75,33.08,21.05,18.4,13.2,68.4,0.0,21.8,27.8
085F6E716F,2024-02-01,0.75,0.583,0.75,32.89,10.74,8.7,13.0,78.3,0.0,21.8,27.8
085F6E716F,2024-03-01,0.75,0.417,0.75,33.15,16.29,15.0,22.5,62.5,0.0,21.8,27.8
085F6E716F,2024-04-01,0.75,0.417,0.75,34.18,9.18,12.487512487512488,18.781218781218783,68.73126873126874,0.0,21.8,27.8
085F6E716F,2024-05-01,0.75,0.417,0.75,33.79,10.5,20.0,17.1,62.9,0.0,21.8,27.8
085F6E716F,2024-06-01,0.75,0.417,0.75,33.33,12.05,10.0,22.0,68.0,0.0,21.8,27.8
085F6E716F,2024-07-01,0.583,0.417,0.75,32.97,10.75,11.5,23.1,65.4,0.0,21.8,27.8
085F6E716F,2024-08-01,0.75,0.417,0.75,32.89,9.3,11.9,16.7,71.4,0.0,21.8,27.8
085F6E716F,2024-09-01,0.75,0.417,0.75,32.79,6.23,15.0,27.5,57.5,0.0,21.8,27.8
085F6E716F,2024-10-01,0.583,0.417,0.75,33.65,8.18,23.1,15.4,61.5,0.0,21.8,27.8
085F6E716F,2024-11-01,0.583,0.417,0.75,31.88,7.81,18.8,20.8,60.4,0.0,21.8,27.8
085F6E716F,2024-12-01,0.75,0.417,0.75,32.09,9.35,17.8,13.3,68.9,0.0,21.8,27.8
08A8D396B4,2023-04-01,0.583,0.25,0.75,25.52,7.28,18.2,34.1,47.7,11.3,72.2,57.2
08A8D396B4,2023-05-01,0.417,0.083,0.75,33.23,56.59,22.62262262262262,24.42442442442442,52.95295295295295,19.5,55.7,46.6
08A8D396B4,2023-06-01,0.417,0.083,0.75,34.4,33.2,22.97702297702298,22.97702297702298,54.04595404595405,19.3,44.5,39.6
08A8D396B4,2023-07-01,0.417,0.083,0.75,37.6,21.01,26.9,23.6,49.5,17.2,37.9,34.6
08A8D396B4,2023-08-01,0.417,0.083,0.75,38.95,12.57,26.4,23.6,50.0,22.4,33.2,31.6
08A8D396B4,2023-09-01,0.417,0.083,0.75,38.85,13.19,26.9,16.6,56.5,15.8,29.3,29.4
08A8D396B4,2023-10-01,0.417,0.083,0.75,38.43,11.46,26.4,18.4,55.2,25.2,26.5,27.5
08A8D396B4,2023-11-01,0.417,0.25,0.75,38.37,7.56,24.2,23.5,52.3,26.1,25.0,26.2
08A8D396B4,2023-12-01,0.583,0.25,0.75,38.53,5.39,32.06793206793207,23.67632367632368,44.255744255744254,23.1,23.6,25.5
08A8D396B4,2024-01-01,0.583,0.25,0.75,38.5,4.69,29.5,24.6,45.9,29.5,22.1,24.4
08A8D396B4,2024-02-01,0.417,0.25,0.75,38.38,4.88,25.8,29.7,44.5,34.2,20.7,23.2
08A8D396B4,2024-03-01,0.583,0.25,0.75,37.81,5.64,30.76923076923077,26.17382617382617,43.05694305694306,34.4,19.5,22.2
08A8D396B4,2024-04-01,0.417,0.083,0.75,38.1,8.72,31.83183183183183,23.223223223223226,44.94494494494494,25.7,18.9,21.6
08A8D396B4,2024-05-01,0.417,0.083,0.75,37.6,7.72,28.2,23.9,47.9,35.5,19.7,22.2
08A8D396B4,2024-06-01,0.417,0.083,0.75,38.21,6.62,27.172827172827173,19.68031968031968,53.146853146853154,38.2,20.7,22.9
08A8D396B4,2024-07-01,0.417,0.083,0.75,36.34,6.97,27.77222777222777,25.57442557442557,46.65334665334665,36.4,20.9,23.2
08A8D396B4,2024-08-01,0.417,0.083,0.75,35.41,5.06,28.471528471528472,29.17082917082917,42.35764235764236,32.4,21.4,23.8
08A8D396B4,2024-09-01,0.417,0.25,0.75,36.15,5.36,23.6,25.7,50.7,35.5,22.2,24.3
08A8D396B4,2024-10-01,0.417,0.083,0.75,38.13,6.0,28.6,24.5,46.9,31.0,22.6,24.5
08A8D396B4,2024-11-01,0.417,0.083,0.75,38.31,5.45,19.4,27.6,53.0,40.1,22.7,24.7
08A8D396B4,2024-12-01,0.583,0.25,0.75,38.16,4.17,25.0,21.4,53.6,45.5,14.4,24.7
08D893CAA8,2023-01-01,0.75,0.583,0.75,31.76,2.12,65.0,5.0,30.0,0.0,21.8,27.8
08D893CAA8,2023-08-01,0.75,0.583,0.75,31.23,1.43,69.27927927927928,9.90990990990991,20.81081081081081,0.0,21.8,27.8
08D893CAA8,2023-09-01,0.75,0.583,0.75,30.75,3.88,72.0,12.0,16.0,0.0,21.8,27.8
08D893CAA8,2023-10-01,0.75,0.583,0.75,28.39,5.68,55.94594594594595,9.90990990990991,34.14414414414414,0.0,21.8,27.8
08D893CAA8,2023-11-01,0.75,0.583,0.75,29.01,3.41,63.06306306306306,9.90990990990991,27.027027027027028,0.0,21.8,27.8
08D893CAA8,2023-12-01,0.75,0.583,0.75,28.52,4.12,68.2,9.1,22.7,0.0,21.8,27.8
08D893CAA8,2024-01-01,0.75,0.583,0.75,27.68,2.77,45.04504504504504,9.90990990990991,45.04504504504504,0.0,21.8,27.8
08D893CAA8,2024-02-01,0.75,0.583,0.75,28.15,4.3,63.42342342342343,9.90990990990991,26.666666666666668,0.0,21.8,27.8
08D893CAA8,2024-03-01,0.75,0.583,0.75,24.56,7.12,60.76076076076076,7.107107107107106,32.13213213213213,0.0,21.8,27.8
08D893CAA8,2024-04-01,0.75,0.583,0.75,22.1,9.06,56.8,10.8,32.4,0.0,21.8,27.8
08D893CAA8,2024-06-01,0.75,0.583,0.75,26.34,6.11,58.65865865865866,10.31031031031031,31.03103103103103,0.0,21.8,27.8
08D893CAA8,2024-07-01,0.75,0.583,0.75,25.87,6.18,67.56756756756756,9.90990990990991,22.52252252252252,0.0,21.8,27.8
08D893CAA8,2024-08-01,0.75,0.75,0.75,24.42,1.94,30.0,9.90990990990991,60.0900900900901,0.0,21.8,27.8
08D893CAA8,2024-09-01,0.75,0.583,0.75,24.81,6.2,61.56156156156156,3.8038038038038033,34.63463463463464,0.0,21.8,27.8
08D893CAA8,2024-10-01,0.75,0.583,0.75,27.8,7.34,75.0,3.6,21.4,0.0,21.8,27.8
08D893CAA8,2024-11-01,0.75,0.583,0.75,29.52,7.75,58.85885885885885,2.9029029029029028,38.23823823823824,0.0,21.8,27.8
08D893CAA8,2024-12-01,0.75,0.583,0.75,27.47,4.03,68.4,5.3,26.3,0.0,21.8,27.8
0961D33241,2023-01-01,0.75,0.583,0.583,35.21,3.52,35.7,28.6,35.7,23.0,58.5,59.5
0961D33241,2023-02-01,0.75,0.583,0.583,35.92,2.11,12.5,62.5,25.0,15.8,58.0,59.4
0961D33241,2023-03-01,0.75,0.583,0.583,37.31,4.48,30.8,53.8,15.4,10.2,57.9,59.3
0961D33241,2023-04-01,0.75,0.75,0.583,34.81,6.67,18.2,63.6,18.2,0.0,58.1,59.2
0961D33241,2023-05-01,0.75,0.75,0.583,31.3,2.29,32.02049311559398,32.02049311559398,35.959013768812035,0.0,59.0,59.5
0961D33241,2023-06-01,0.75,0.75,0.583,29.03,5.65,23.07692307692308,38.46153846153847,38.46153846153847,0.0,61.1,60.4
0961D33241,2023-07-01,0.75,0.75,0.583,30.7,4.39,38.46153846153847,30.76923076923077,30.76923076923077,18.9,62.5,61.1
0961D33241,2023-08-01,0.75,0.75,0.583,26.92,3.85,45.72526416906821,18.31572206211976,35.959013768812035,38.1,66.5,63.6
0961D33241,2023-09-01,0.75,0.75,0.583,29.81,6.73,72.7,18.2,9.1,12.7,66.9,63.5
0961D33241,2023-10-01,0.75,0.75,0.583,29.41,5.88,30.0,40.0,30.0,34.7,67.4,63.9
0961D33241,2023-11-01,0.75,0.583,0.583,27.27,7.07,40.0,50.0,10.0,22.2,67.4,63.8
0961D33241,2023-12-01,0.75,0.75,0.583,25.81,4.3,30.0,40.0,30.0,32.5,68.1,63.7
0961D33241,2024-01-01,0.75,0.583,0.583,26.37,8.79,20.0,40.0,40.0,0.0,67.6,63.5
0961D33241,2024-02-01,0.75,0.583,0.583,26.8,9.28,18.2,63.6,18.2,0.0,67.5,63.5
0961D33241,2024-03-01,0.75,0.583,0.583,26.6,4.26,10.0,70.0,20.0,0.0,67.8,63.6
0961D33241,2024-04-01,0.75,0.583,0.583,27.08,7.29,14.3,50.0,35.7,0.0,67.5,64.0
0961D33241,2024-05-01,0.75,0.583,0.583,27.72,9.9,33.33333333333333,33.33333333333333,33.33333333333333,15.6,66.4,63.2
