ENCODED_MCT,snapshot_date,TRADE_AREA,is_chain,has_delivery,MCT_OPE_MONTHS,MCT_OPE_MONTHS_QUANTILE,MCT_OPE_MONTHS_NORMALIZED,MCT_OPE_MS_GRADE,RC_UNIT_PRICE_RATIO,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_AV_NP_AT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,DLV_SAA_RAT,DLV_SAA_RAT_LOG,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,INDUSTRY_SALES_RATIO_NORM,INDUSTRY_STORES_RATIO_NORM,LOYALTY_SCORE,LOYALTY_SCORE_DELTA,AGE30_GENDER_DIFF,cluster
82090124F0,2025-10-04,뚝섬,0,1,104,5,0.3421926910299003,0.417,3,0.417,0.25,0.75,15.2,27.0,18.0,9.0,44.8,3.824284091,16.2099,20.1607,11.2133,7.3787,3.1374,11.6901,14.5393,8.0867,5.3213,2.2626,26.63,5.62,15.615615615615614,24.024024024024023,60.36036036036035,69.48571032506989,79.4624910472934,21.01,21.01,5.6214,1
1C0AE3E10C,2025-10-04,뚝섬,0,0,8,1,0.0232558139534883,0.75,1,0.75,0.75,0.583,68.4,57.6,18.0,9.0,0.0,0.0,10.1103,8.0199,0.8442,0.9849,0.1407,40.1897,31.8801,3.3558,3.9151,0.5593,15.13,7.56,18.33401388321764,27.19477337688852,54.47121273989384,11.494697687313726,10.917681306748609,7.57,7.570000000000001,-23.8602,0
623E90D289,2025-10-04,뚝섬,0,1,2,1,0.0033222591362126,0.917,4,0.583,0.417,0.75,66.6,56.4,18.0,9.0,8.4,2.240709689,14.004195804195804,26.360839160839163,11.06213786213786,5.531068931068931,1.9417582417582413,9.772027972027972,18.39440559440559,7.719080919080919,3.859540459540459,1.3549450549450548,40.13,23.68,7.5,30.2,62.3,26.024074116858813,34.5441628352933,16.45,16.450000000000003,7.9744,2
77B5670808,2025-10-04,한양대,0,0,103,5,0.3388704318936877,0.417,6,0.25,0.417,0.417,7.1,33.1,18.0,11.3,0.0,0.0,20.1825,3.7605,4.209,4.899,1.449,38.3175,7.1395,7.991,9.301,2.751,41.45,5.46,26.5,8.4,65.1,89.46930665619296,36.60386294850172,35.99,35.99,-3.379,0
808E997108,2025-10-04,미분류,0,1,4,1,0.0099667774086378,0.917,6,0.75,0.583,0.583,21.8,27.8,17.1,8.6,39.3,3.696351469,7.085714285714285,10.975424575424574,3.8897102897102895,2.1306693306693303,0.7184815184815184,21.485714285714288,33.28031968031968,11.794605394605394,6.460739260739261,2.1786213786213784,34.33,19.4,11.981981981981985,9.90990990990991,78.10810810810811,49.99249127833099,50.00346556384723,14.93,14.93,-22.3272,1
C6363F8E19,2025-10-04,금남시장,1,1,59,4,0.1926910299003322,0.417,1,0.417,0.083,0.917,3.9,8.8,18.0,8.9,15.9,2.827313622,10.72,13.453599999999998,11.3096,11.4704,6.6464,9.28,11.6464,9.7904,9.9296,5.7536,34.66,5.4,58.4,4.9,36.7,85.14139500496731,96.26238939075388,29.26,29.26,1.8072,3
2BE371C2DE,2025-10-04,성수,0,0,3,1,0.0066445182724252,0.917,1,0.583,0.583,0.583,65.7,48.2,16.2,7.8,0.0,0.0,7.688000000000001,9.331,5.27,4.061,4.65,17.112,20.769,11.73,9.039,10.35,20.0,25.52,38.46153846153847,2.5974025974025974,58.94105894105894,19.187671834207425,34.26460735161611,-5.52,-5.52,-11.438,2
B7C6FE8E60,2025-10-04,미분류,0,0,5,1,0.0132890365448504,0.917,1,0.917,0.75,0.75,21.8,27.8,17.1,8.6,0.0,0.0,1.849149149149149,5.994494494494494,5.994494494494494,3.230930930930931,3.230930930930931,7.259959959959959,23.53503503503504,23.53503503503504,12.684984984984984,12.684984984984984,14.29,2.38,16.82278006744099,8.242787560884226,74.93443237167479,49.99249127833099,50.00346556384723,11.91,11.91,-17.523,3
E61969DA0F,2025-10-04,뚝섬,1,0,80,4,0.2624584717607973,0.417,2,0.417,0.083,0.917,6.4,17.7,18.0,9.0,0.0,0.0,14.221999999999998,21.5518,10.2836,6.3999,2.2427,11.778,17.8482,8.5164,5.3001,1.8573,37.92,4.82,13.6,33.2,53.2,77.7920892729247,95.80204699304576,33.1,33.1,3.7036,0
0AF7BD60A5,2025-10-04,답십리,0,0,51,3,0.1661129568106312,0.583,1,0.75,0.583,0.75,68.7,62.6,18.0,7.7,0.0,0.0,4.4268,3.8556,8.8536,14.9464,15.517600000000002,4.8732,4.2444,9.7464,16.4536,17.0824,25.95,5.41,20.0,20.0,60.0,10.032229743779313,11.9065221911605,20.54,20.54,-0.3888,3
8C96D7ED90,2025-10-04,성수,0,1,40,3,0.1295681063122923,0.583,1,0.583,0.417,0.75,34.7,37.7,18.0,7.8,6.1,1.960094784,9.769230769230768,15.884615384615383,7.269230769230769,4.0769230769230775,1.5,15.605394605394604,25.37412587412587,11.61188811188811,6.512487512487512,2.396103896103896,27.26,6.47,40.0,11.7,48.3,27.74183859713976,28.56144444701153,20.79,20.790000000000003,-9.499,0
7CD2C4CE8C,2025-10-04,미분류,0,0,9,1,0.0265780730897009,0.75,1,0.75,0.583,0.583,21.8,27.8,17.1,8.6,0.0,0.0,3.2597597597597594,7.046546546546546,4.255255255255255,3.3573573573573574,1.581081081081081,13.456956956956956,29.089589589589583,17.566566566566564,13.85985985985986,6.527027027027027,31.61,4.52,60.99099099099099,9.90990990990991,29.099099099099096,49.99249127833099,50.00346556384723,27.09,27.09,-22.021,3
ED35FCD6A1,2025-10-04,옥수,0,1,43,3,0.1395348837209302,0.583,5,0.25,0.083,0.75,2.7,9.9,18.0,7.4,25.1,3.261935314,6.018800000000001,15.891100000000002,7.890500000000002,4.8077000000000005,2.0919,10.381200000000002,27.408900000000003,13.609500000000002,8.2923,3.6081,33.43,6.39,47.8,6.0,46.2,91.69708661599242,88.46718111036665,27.04,27.04,-11.5178,0
0220D6AA93,2025-10-04,왕십리,1,1,90,5,0.2956810631229236,0.417,5,0.25,0.083,0.583,3.0,15.4,18.0,9.4,3.5,1.504077397,16.44,13.152,4.11,5.2197,2.1783,23.56,18.848,5.89,7.4803,3.1217,22.64,7.31,22.0,8.0,70.0,91.35630617101404,85.9685095765081,15.33,15.330000000000002,-5.696,0
33706FFD69,2025-10-04,행당,0,1,86,5,0.2823920265780731,0.417,1,0.583,0.25,0.75,23.1,29.5,18.0,8.5,1.1,0.741937345,5.2004004004004,9.674274274274277,9.827227227227226,9.750750750750752,3.747347347347348,8.413213213213213,15.651051051051054,15.8984984984985,15.774774774774777,6.062462462462463,26.98,6.96,57.55755755755756,9.709709709709708,32.732732732732735,64.2688815470277,65.56211445602199,20.02,20.02,-5.9708,3
132078A4FE,2025-10-04,성수,0,0,32,3,0.1029900332225913,0.583,1,0.583,0.25,0.75,14.4,24.7,18.0,7.8,0.0,0.0,13.764864864864862,9.84054054054054,3.21081081081081,2.318918918918919,0.5648648648648649,32.58148148148148,23.29259259259259,7.6,5.488888888888888,1.337037037037037,15.58,6.36,4.3,14.5,81.2,65.95487835870895,65.46507866829934,9.22,9.22,-13.4386,0
5BB5DF8D62,2025-10-04,행당,0,0,23,2,0.0730897009966777,0.583,2,0.417,0.083,0.75,4.9,12.4,18.0,8.5,0.0,0.0,3.5626,11.938499999999998,10.990999999999998,6.670399999999999,4.737499999999999,5.837399999999999,19.561499999999995,18.008999999999997,10.9296,7.762499999999998,37.51,6.07,60.4,5.4,34.2,87.45581406094772,91.59831804634614,31.44,31.44,-7.623,3
929615BC0A,2025-10-04,뚝섬,1,1,8,1,0.0232558139534883,0.75,3,0.417,0.083,0.75,12.7,24.4,18.0,9.0,12.0,2.564949357,16.919999999999998,14.334999999999996,6.626999999999998,6.297999999999999,2.8199999999999994,19.08,16.164999999999996,7.472999999999999,7.102,3.18,19.29,5.79,20.77922077922078,19.38061938061938,59.84015984015984,76.32962132939029,88.74442621814569,13.5,13.5,-1.83,0
06A87DAA45,2025-10-04,뚝섬,0,0,64,4,0.2093023255813953,0.417,1,0.417,0.75,0.083,37.6,33.5,15.7,9.0,0.0,0.0,13.509279091031532,13.4281293100166,6.933532760246155,5.047198144693243,1.9618016387936872,18.986264206184096,21.10144347730221,9.280625376127531,7.212215201490702,2.5395107941142547,27.035,7.28,12.569988801791713,55.99104143337066,31.438969764837623,30.778250121294736,5.402236443869417,100.0,19.755,0.0,0
13C3C13D99,2025-10-04,답십리,0,0,74,4,0.2425249169435216,0.417,5,0.75,0.417,0.75,41.5,43.4,18.0,7.7,0.0,0.0,11.480000000000002,15.744000000000003,10.2336,16.4656,11.676800000000002,6.0200000000000005,8.256,5.3664000000000005,8.634400000000001,6.123200000000001,35.67,6.39,35.6,13.6,50.8,17.93024975163459,28.35293302220272,29.28,29.28,7.488,3
B5E96D7BB4,2025-10-04,한양대,0,1,22,2,0.0697674418604651,0.583,1,0.417,0.25,0.583,16.1,44.8,18.0,11.3,4.3,1.667706821,19.231468531468533,4.568631368631369,2.191708291708292,3.54995004995005,1.3582417582417583,43.00629370629371,10.216583416583418,4.901198801198802,7.93856143856144,3.037362637362637,38.17,6.36,37.1,11.2,51.7,73.64727491162813,66.26735669893492,31.81,31.81,-5.6536,0
01EDD97C21,2025-10-04,장한평자동차,0,1,71,4,0.2325581395348837,0.417,3,0.583,0.25,0.583,23.6,16.7,12.8,6.7,16.3,2.850706502,8.199699699699698,23.049549549549543,13.3003003003003,11.75075075075075,8.199699699699698,4.513013013013013,12.686186186186186,7.32032032032032,6.467467467467468,4.513013013013013,34.44,6.82,17.582417582417584,31.06893106893107,51.34865134865135,66.98357322736409,67.82743802416653,27.62,27.62,10.353,3
75E1602760,2025-10-04,미분류,0,0,15,2,0.0465116279069767,0.75,1,0.917,0.75,0.75,21.8,27.8,17.1,8.6,0.0,0.0,1.8068999999999995,11.7607,2.7262,10.8731,4.5331,3.8931,25.339300000000005,5.8738,23.4269,9.7669,38.46,7.725,69.75933031042901,3.5926055109870942,26.648064178583887,49.99249127833099,50.00346556384723,38.46,30.735,-13.5786,3
85C6B72386,2025-10-04,장한평자동차,1,0,3,1,0.0066445182724252,0.917,3,0.25,0.083,0.75,20.3,16.6,18.0,6.7,0.0,0.0,12.1608,15.764,10.5281,10.3592,7.4879,9.4392,12.236,8.1719,8.0408,5.8121,30.78,19.71,14.6,13.5,71.9,89.36996049257215,96.7914654714322,11.07,11.07,3.528,2
18FC952F28,2025-10-04,한양대,0,0,153,6,0.5049833887043189,0.25,2,0.917,0.917,0.917,90.511,81.8,18.0,11.3,0.0,0.0,13.460923874832217,13.443346695033648,6.9629600883881055,5.06861948373312,1.939424929463006,18.882913155035293,21.14671694805373,9.319101144114612,7.242825314791311,2.533168366554964,27.035,7.18,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,19.855,19.855,-6.7492,3
F8A788D183,2025-10-04,성수,0,0,11,1,0.0332225913621262,0.75,2,0.917,0.917,0.917,60.1,49.9,18.0,7.8,0.0,0.0,7.56923076923077,2.523076923076923,3.784615384615385,1.2615384615384615,1.2615384615384615,38.58461538461538,12.861538461538464,19.29230769230769,6.430769230769232,6.430769230769232,16.67,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,16.67,9.39,-10.3488,3
30623F3257,2025-10-04,미분류,0,0,83,5,0.2724252491694352,0.417,1,0.75,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,6.857142857142858,17.0,21.142857142857142,14.857142857142858,11.642857142857144,2.733266733266733,6.776223776223778,8.427572427572427,5.922077922077922,4.640859140859141,44.55,8.18,46.84684684684685,9.90990990990991,43.24324324324324,49.99249127833099,50.00346556384723,36.37,36.37,10.234,3
9DE5AC9FFD,2025-10-04,성수,1,0,57,4,0.1860465116279069,0.417,2,0.417,0.083,0.917,6.6,18.0,18.0,7.8,0.0,0.0,19.707307307307307,18.75755755755756,8.844544544544544,7.954154154154154,4.0364364364364365,13.525925925925923,12.874074074074072,6.07037037037037,5.459259259259259,2.7703703703703697,29.03,5.55,23.023023023023026,21.12112112112112,55.85585585585585,76.52889125060648,91.2569600073932,23.48,23.48,5.8776,0
7D812F3CC3,2025-10-04,신금호,1,0,23,2,0.0730897009966777,0.583,3,0.417,0.083,0.917,2.4,9.0,18.0,10.5,0.0,0.0,8.7043,11.9966,10.3279,8.4788,5.5924,10.5957,14.6034,12.5721,10.3212,6.8076,41.43,4.38,56.7,4.6,38.7,88.0599773583162,97.28357553774,37.05,37.05,-2.6068,3
0CB94CB82A,2025-10-04,미분류,0,0,53,4,0.1727574750830564,0.417,1,0.583,0.25,0.917,21.8,27.8,17.1,8.6,0.0,0.0,16.9354,25.2566,9.7276,4.8638,1.8166,11.9646,17.8434,6.872399999999999,3.4361999999999995,1.2834,52.44,3.68,7.8,42.6,49.6,49.99249127833099,50.00346556384723,48.76,48.76,7.4132,0
613B8B6375,2025-10-04,뚝섬,0,0,52,4,0.1694352159468438,0.583,5,0.583,0.417,0.583,30.7,37.8,18.0,9.0,0.0,0.0,12.803603603603603,29.711711711711708,13.293693693693692,3.92072072072072,1.4702702702702704,8.117317317317315,18.83683683683684,8.428028028028029,2.4856856856856857,0.932132132132132,28.51,6.9,17.017017017017018,25.525525525525524,57.45745745745745,32.06801746644179,26.383915162997017,21.61,21.61,10.864,0
CED8E4AEE5,2025-10-04,장한평자동차,0,0,54,4,0.1760797342192691,0.417,6,0.583,0.583,0.583,50.1,35.8,18.0,6.7,0.0,0.0,12.0744,31.59,14.9526,7.4412,4.1418,5.1256,13.41,6.3474,3.1588,1.7582,25.31,6.53,22.7,36.4,40.9,22.090081556269205,17.32724164221519,18.78,18.78,18.18,3
0C1B547B6E,2025-10-04,성수,0,1,80,4,0.2624584717607973,0.417,5,0.417,0.25,0.583,6.5,17.9,18.0,7.8,1.6,0.955511445,12.7293,14.360099999999996,7.0215,6.7044,4.4847,15.370699999999998,17.3399,8.4785,8.0956,5.4153,25.28,6.63,17.0,19.5,63.5,83.02104752443222,75.21197698865606,18.65,18.65,-2.9798,0
02A32AE992,2025-10-04,미분류,0,1,90,5,0.2956810631229236,0.417,1,0.583,0.25,0.75,21.8,27.8,17.1,8.6,16.4,2.856470206,14.711288711288711,13.796803196803198,5.00979020979021,4.214585414585414,2.067532467532468,22.251748251748253,20.868531468531465,7.577622377622377,6.374825174825174,3.127272727272727,23.95,12.09,32.1,3.0,64.9,49.99249127833099,50.00346556384723,11.86,11.86,-7.0788,0
502C539374,2025-10-04,미분류,0,0,51,3,0.1661129568106312,0.583,1,0.75,0.75,0.25,21.8,27.8,17.1,8.6,0.0,0.0,0.288,0.5856,0.5856,2.3232,5.8176,2.712,5.5144,5.5144,21.8768,54.7824,13.64,4.55,59.82650314089142,6.580915345498055,33.592581513610526,49.99249127833099,50.00346556384723,9.09,9.09,-4.9288,3
EE0678A190,2025-10-04,성수,0,0,15,2,0.0465116279069767,0.75,1,0.417,0.583,0.417,24.5,31.7,18.0,7.8,0.0,0.0,12.509999999999998,25.335,4.635,0.72,1.8000000000000005,15.289999999999996,30.965,5.665,0.88,2.2,22.34,10.15,24.0,8.0,68.0,71.00824804195642,18.33745350368505,12.19,12.19,-5.63,0
30262EF19E,2025-10-04,성수,0,0,5,1,0.0132890365448504,0.917,1,0.583,0.583,0.583,39.0,39.9,18.0,7.8,0.0,0.0,15.8301,8.8506,2.3463,2.0493,0.6237,37.4699,20.9494,5.5537,4.8507,1.4763,8.12,10.67,10.2,6.1,83.7,27.57144837465055,21.16650879098029,-2.55,-2.5500000000000007,-12.0988,0
0FA542A8DB,2025-10-04,장한평자동차,0,0,66,4,0.2159468438538206,0.417,1,0.75,0.75,0.583,81.0,59.6,18.0,6.7,0.0,0.0,9.243390010292297,1.2147006777672058,20.22476628482398,8.32069964270536,30.97486728306375,12.990881579515262,0.3406138904366429,5.671221275770104,2.333205149491004,8.685654206134394,20.59,11.76,36.03603603603604,9.90990990990991,54.054054054054056,8.036642561744795,7.79405309243814,8.83,8.83,1.124,3
46F56D0D63,2025-10-04,왕십리,1,1,31,3,0.0996677740863787,0.583,1,0.417,0.083,0.917,6.8,21.5,18.0,9.4,30.2,3.440418095,11.8776,18.3456,12.8772,11.0544,4.6452,8.3224,12.854399999999998,9.0228,7.7456,3.2548,32.04,4.31,45.854145854145855,14.885114885114886,39.26073926073926,72.75893537878613,89.03899914516091,27.73,27.73,5.4912,3
F4013DE365,2025-10-04,미분류,0,0,41,3,0.132890365448505,0.583,5,0.417,0.25,0.583,21.8,27.8,17.1,8.6,0.0,0.0,4.637837837837839,12.683783783783785,8.713513513513513,5.902702702702703,3.1621621621621623,8.575375375375376,23.45235235235236,16.11131131131131,10.914114114114115,5.846846846846847,38.95,4.97,69.60000000000001,3.1000000000000005,27.3,49.99249127833099,50.00346556384723,33.98,33.980000000000004,-10.7578,3
3456938AFA,2025-10-04,미분류,1,1,57,4,0.1860465116279069,0.417,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,7.0,2.079441542,7.216800000000001,11.4948,7.514400000000002,8.853600000000002,2.1204000000000005,12.1832,19.405200000000004,12.685600000000004,14.9464,3.579600000000001,33.02,5.88,9.4,35.3,55.3,49.99249127833099,50.00346556384723,27.14,27.140000000000004,-7.9104,3
32514851CD,2025-10-04,옥수,0,0,68,4,0.2225913621262458,0.417,1,0.75,0.583,0.583,46.9,48.6,18.0,7.4,0.0,0.0,6.406406406406408,7.303303303303305,6.406406406406408,6.566566566566568,5.317317317317318,13.613613613613614,15.51951951951952,13.613613613613614,13.953953953953954,11.2992992992993,19.05,6.61,28.28828828828829,9.90990990990991,61.801801801801794,19.71270475706397,17.59928840422337,12.44,12.44,-8.208,3
BE0A7DD7AB,2025-10-04,금남시장,1,1,17,2,0.0531561461794019,0.75,1,0.75,0.417,0.917,32.7,35.8,18.0,8.9,51.8,3.966511191,12.8733,17.061,10.1849,8.0135,3.5672999999999995,12.026699999999998,15.938999999999998,9.5151,7.486499999999999,3.3327,34.05,3.19,59.7,2.8,37.5,20.078321742947576,34.980246286070745,30.86,30.86,1.122,1
5A5B5CC478,2025-10-04,뚝섬,0,0,111,5,0.3654485049833887,0.25,2,0.25,0.083,0.75,4.8,15.4,18.0,9.0,0.0,0.0,18.4926,10.5672,2.2134,3.7128,0.714,33.3074,19.0328,3.9866,6.6872,1.286,13.0,8.79,14.9,7.5,77.6,90.17685927500403,86.35376475752605,4.21,4.210000000000001,-8.4656,0
4EE6193540,2025-10-04,왕십리,0,0,88,5,0.2890365448504983,0.417,1,0.583,0.75,0.083,42.3,51.2,18.0,9.4,0.0,0.0,15.494187839755154,16.070804351896246,9.632244637780287,6.771834967332641,2.431031665207449,14.547608199469488,16.600722285773653,8.883822811633195,6.929949968128085,2.637793273023806,33.04,6.84,30.545062061521858,13.869400971397733,55.58553696708041,25.516369013238453,6.834091906753229,100.0,26.2,-0.48965,3
9A27CDDD2A,2025-10-04,미분류,0,0,56,4,0.1827242524916943,0.417,2,0.583,0.083,0.917,21.8,27.8,17.1,8.6,0.0,0.0,13.8565,26.2685,8.5065,3.424,1.4445,12.0435,22.8315,7.3935,2.976,1.2555,46.53,2.82,9.2,56.0,34.8,49.99249127833099,50.00346556384723,43.71,43.71,3.437,0
5FCE089938,2025-10-04,미분류,1,0,98,5,0.3222591362126246,0.417,5,0.583,0.25,0.75,21.8,27.8,17.1,8.6,0.0,0.0,5.5979979979979975,9.18208208208208,11.98108108108108,5.188388388388388,2.15045045045045,10.818418418418418,17.74484484484484,23.15405405405405,10.026826826826824,4.155855855855855,35.98,4.88,56.2,5.0,38.8,49.99249127833099,50.00346556384723,31.1,31.1,-8.5542,3
41A48AF8FE,2025-10-04,왕십리,0,1,3,1,0.0066445182724252,0.917,4,0.417,0.083,0.75,36.8,46.9,18.0,9.4,10.8,2.468099531,12.8205,12.739099999999995,6.145699999999999,5.291,3.703699999999999,18.6795,18.5609,8.954299999999998,7.709,5.396299999999999,26.6,19.09,45.1,10.2,44.7,72.94896379640967,86.24344430838897,7.51,7.510000000000002,-5.8218,2
57DEE6D415,2025-10-04,성수,0,0,29,2,0.0930232558139534,0.583,2,0.917,0.917,0.917,90.511,76.1,18.0,7.8,0.0,0.0,13.460923874832217,13.443346695033648,6.9629600883881055,5.06861948373312,1.939424929463006,18.882913155035293,21.14671694805373,9.319101144114612,7.242825314791311,2.533168366554964,27.035,7.18,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,19.855,19.855,-6.7492,3
BCA89C9A13,2025-10-04,뚝섬,0,1,47,3,0.1528239202657807,0.583,1,0.583,0.417,0.75,28.6,36.4,18.0,9.0,29.6,3.421000009,9.946199999999996,15.427499999999997,6.388799999999999,2.8677,1.6697999999999995,17.4538,27.0725,11.211199999999998,5.032299999999999,2.9302,28.81,4.01,16.4,38.8,44.8,22.600097035787723,30.46403899914516,24.8,24.8,-11.645,0
BF95976F07,2025-10-04,성수,0,1,9,1,0.0265780730897009,0.75,1,0.75,0.417,0.75,61.0,50.4,18.0,7.8,3.5,1.504077397,9.4575,14.885000000000002,5.2975,1.43,1.43,19.6425,30.915,11.0025,2.97,2.97,30.77,13.74,16.7,26.2,57.1,19.38636416144907,24.214472194626065,17.03,17.03,-16.03,0
80012F987D,2025-10-04,한양대,0,0,188,6,0.6212624584717608,0.083,1,0.583,0.417,0.583,27.7,55.0,18.0,11.3,0.0,0.0,21.711800000000004,2.6410000000000005,0.8896000000000002,2.1128000000000005,0.4448000000000001,56.38820000000001,6.859000000000001,2.3104000000000005,5.4872000000000005,1.1552000000000002,20.57,10.8,19.2,2.9,77.9,36.91691888270221,33.96830164267726,9.77,9.77,-4.218,0
9E3E2C654F,2025-10-04,왕십리,1,1,3,1,0.0066445182724252,0.917,5,0.583,0.083,0.917,73.7,68.3,18.0,9.4,7.0,2.079441542,12.631768231768234,14.32627372627373,8.986013986013987,9.653546453546454,5.802397602397604,11.943656343656349,13.54585414585415,8.496503496503498,9.127672327672329,5.486313686313687,19.09,6.84,57.1,8.3,34.6,62.86417300094725,81.16523808423631,-80.91,12.25,0.7812,3
BA3F65BE47,2025-10-04,한양대,0,1,10,1,0.0299003322259136,0.75,3,0.583,0.25,0.75,15.0,43.7,18.0,11.3,21.4,3.109060959,20.740500000000004,9.553200000000002,4.483300000000001,5.740300000000001,1.3827000000000005,28.759500000000003,13.246800000000004,6.216700000000001,7.9597000000000016,1.9173,31.22,4.69,43.4,2.9,53.7,35.834507774414895,65.79661760968509,26.53,26.53,-3.6936,0
EAD182F319,2025-10-04,미분류,0,0,75,4,0.2458471760797342,0.417,1,0.583,0.25,0.75,21.8,27.8,17.1,8.6,0.0,0.0,12.060000000000002,18.9945,11.3967,15.6177,2.2311000000000005,7.940000000000001,12.505500000000003,7.503300000000001,10.2823,1.4689000000000003,47.4,5.0,7.7,53.8,38.5,49.99249127833099,50.00346556384723,42.4,42.4,6.489,3
3FEEF8EC29,2025-10-04,미분류,0,0,1,1,0.0,0.917,6,0.583,0.583,0.583,21.8,27.8,17.1,8.6,0.0,0.0,11.196,9.952,6.842,2.488,0.622,24.804,22.048,15.158,5.512,1.378,11.54,7.28,10.0,14.0,76.0,49.99249127833099,50.00346556384723,-88.46,4.259999999999999,-12.096,0
BA9B0547FD,2025-10-04,장한평자동차,1,1,17,2,0.0531561461794019,0.75,4,0.25,0.083,0.583,2.6,5.6,18.0,6.7,6.4,2.00148,15.708,15.015,6.3756,6.1446,2.9568,18.292,17.485,7.4244,7.1554,3.4432,30.98,7.29,21.2,7.2,71.6,95.2562206871058,89.38266756001202,23.69,23.69,-2.47,0
1C69DD5AFC,2025-10-04,미분류,1,1,46,3,0.1495016611295681,0.583,2,0.417,0.083,0.75,21.8,27.8,17.1,8.6,4.7,1.740466175,16.6736,21.7615,11.9535,7.846400000000001,3.065,10.5264,13.7385,7.5465,4.9536,1.935,37.29,5.64,12.2,25.6,62.2,49.99249127833099,50.00346556384723,31.65,31.65,8.023,0
B3DAD00A6C,2025-10-04,성수,0,0,2,1,0.0033222591362126,0.917,6,0.583,0.417,0.75,63.1,51.6,18.0,7.8,0.0,0.0,14.660999999999996,15.927999999999995,3.258,1.4479999999999995,0.905,25.838999999999995,28.072,5.741999999999999,2.552,1.595,17.17,32.32,12.7,16.9,70.4,29.33715315481829,29.127486542060392,-15.15,-15.15,-12.144,2
61574AF3E1,2025-10-04,답십리,0,0,28,2,0.0897009966777408,0.583,1,0.583,0.417,0.75,32.2,36.7,18.0,7.7,0.0,0.0,23.532000000000004,26.2032,5.533200000000001,7.0596000000000005,1.2720000000000002,13.468000000000002,14.996800000000002,3.1668000000000003,4.0404,0.7280000000000001,31.13,4.95,40.0,12.0,48.0,29.411085183559365,29.446896009980826,26.18,26.18,11.2064,0
4BA62EBC13,2025-10-04,미분류,0,0,92,5,0.3023255813953488,0.417,1,0.75,0.583,0.417,21.8,27.8,17.1,8.6,0.0,0.0,2.2197,3.733800000000001,3.6162,1.8669,3.2634,12.8803,21.6662,20.9838,10.8331,18.9366,13.64,5.45,12.5,12.5,75.0,49.99249127833099,50.00346556384723,8.19,8.190000000000001,-17.9324,3
53A8784B97,2025-10-04,한양대,1,0,3,1,0.0066445182724252,0.917,1,0.083,0.083,0.917,6.3,31.0,18.0,11.3,0.0,0.0,29.177200000000003,4.956900000000001,2.0553000000000003,3.5061,0.6045,43.22280000000001,7.343100000000001,3.0447000000000006,5.1939,0.8955000000000001,50.83,15.16,21.4,8.3,70.3,98.44858258438649,99.5003812120232,35.67,35.67,-2.3862,0
6F17AD6277,2025-10-04,한양대,0,0,52,4,0.1694352159468438,0.583,4,0.417,0.083,0.75,12.3,40.7,18.0,11.3,0.0,0.0,23.51748251748252,7.096503496503496,3.0531468531468526,6.065034965034965,1.5678321678321676,33.425574425574425,10.086313686313684,4.339460539460539,8.620279720279719,2.228371628371628,46.42,7.16,51.9,5.4,42.7,72.12127163089434,85.08132523161518,39.26,39.260000000000005,-2.9928,0
DB4CA4D632,2025-10-04,뚝섬,0,0,59,4,0.1926910299003322,0.417,1,0.583,0.417,0.583,9.4,21.7,18.0,9.0,0.0,0.0,13.1031,5.0429,1.0761,1.4981,0.3798,48.9969,18.8571,4.0239,5.6019,1.4202,8.54,5.2,10.8,6.3,82.9,68.46452417808378,33.65062495668045,3.34,3.339999999999999,-13.8142,0
7AFF6C86CE,2025-10-04,옥수,0,0,70,4,0.2292358803986711,0.417,1,0.583,0.583,0.417,31.7,39.6,18.0,7.4,0.0,0.0,10.81941941941942,17.333533533533533,4.23043043043043,3.893493493493493,1.1231231231231231,18.109509509509508,29.01281281281281,7.080880880880882,6.516916916916917,1.87987987987988,10.83,10.83,11.711711711711713,9.90990990990991,78.37837837837837,68.76718342074255,22.26682531247834,0.0,0.0,-11.6676,0
